cpuMark,threadMark,TDP,cores,testDate,Desktop,Laptop,Mobile/Embedded,Server,Unknown
422,498,18.0,2,2011,0,1,0,0,0
421,475,45.0,1,2009,1,0,0,0,0
420,512,7.5,2,2013,0,1,0,0,0
416,428,45.0,1,2009,1,0,0,0,0
416,454,18.0,2,2013,0,1,0,0,0
415,179,53.0,4,2021,0,0,1,0,0
414,486,18.0,2,2011,1,1,0,0,0
412,430,45.0,1,2009,1,0,0,0,0
412,462,45.0,1,2009,1,0,0,0,0
409,851,34.8,1,2009,0,1,0,0,0
409,277,53.0,4,2021,0,0,1,0,0
408,613,31.0,2,2009,0,1,0,0,0
408,311,10.0,2,2012,1,0,0,0,0
407,328,9.0,2,2013,0,1,0,0,0
405,425,10.0,2,2009,0,1,0,0,0
405,191,53.0,4,2021,0,0,1,0,0
404,505,104.0,1,2009,1,0,0,0,0
404,578,15.0,2,2009,0,1,0,0,0
404,292,13.0,2,2010,1,0,0,0,0
404,603,31.0,2,2009,0,1,0,0,0
403,643,110.0,1,2009,0,0,0,1,0
401,482,18.0,2,2012,1,1,0,0,0
400,455,35.0,1,2009,0,1,0,0,0
400,389,45.0,1,2009,1,0,0,0,0
400,221,53.0,2,2013,0,1,0,0,0
400,634,53.0,1,2016,0,0,0,0,1
400,163,53.0,4,2022,0,0,0,0,1
399,310,13.0,2,2010,1,0,0,0,0
399,254,53.0,4,2021,0,0,0,0,1
399,273,53.0,4,2022,0,0,0,0,1
396,568,45.0,1,2008,0,0,0,0,1
396,264,53.0,4,2021,0,0,1,0,0
396,272,53.0,4,2021,0,0,0,0,1
394,435,89.0,1,2008,1,0,0,0,0
393,471,85.3,1,2009,0,0,0,1,0
393,213,53.0,2,2013,0,1,0,0,0
393,594,110.0,1,2009,0,0,0,1,0
392,443,85.3,1,2009,0,0,0,1,0
392,608,17.0,1,2014,0,1,0,0,0
391,295,3.9,2,2013,0,1,0,0,0
390,458,18.0,2,2013,0,1,0,0,0
387,442,15.0,2,2010,1,0,0,0,0
387,472,12.0,2,2010,0,1,0,0,0
385,370,6.0,2,2014,1,0,0,0,0
385,572,115.0,1,2009,1,0,0,0,0
384,469,35.0,1,2009,0,1,0,0,0
384,572,31.0,2,2009,0,1,0,0,0
384,497,31.0,2,2009,0,1,0,0,0
382,583,31.0,2,2009,0,1,0,0,0
382,276,53.0,4,2021,0,0,1,0,0
382,238,53.0,4,2021,0,0,1,0,0
379,434,13.0,2,2009,0,1,0,0,0
379,869,25.0,1,2010,0,1,0,0,0
375,429,89.0,1,2009,0,0,0,0,1
375,519,103.0,1,2008,0,0,0,1,0
375,477,53.0,1,2009,0,0,0,0,1
374,497,95.0,2,2008,1,0,0,0,0
374,165,53.0,4,2021,0,0,0,0,1
372,425,18.0,2,2012,0,1,0,0,0
372,712,65.0,1,2008,1,0,0,0,0
371,168,8.0,2,2009,1,0,0,0,0
371,674,17.0,1,2012,0,1,0,0,0
368,444,35.0,1,2009,1,0,0,0,0
365,498,31.0,1,2009,0,1,0,0,0
365,278,53.0,4,2021,0,0,1,0,0
364,377,62.0,1,2009,1,0,0,0,0
362,812,25.0,1,2010,0,1,0,0,0
362,801,31.0,1,2009,0,1,0,0,0
360,422,62.0,1,2008,1,0,0,0,0
360,245,53.0,4,2021,0,0,1,0,0
359,402,18.0,2,2011,0,1,0,0,0
358,717,20.0,1,2010,1,0,0,0,0
357,728,20.0,1,2010,1,0,0,0,0
357,458,22.0,2,2009,0,0,0,0,1
356,485,81.5,1,2009,0,1,0,0,0
356,426,53.0,2,2021,0,0,1,0,0
356,244,53.0,4,2021,0,0,1,0,0
355,196,53.0,4,2021,0,0,1,0,0
354,253,53.0,4,2022,0,0,0,0,1
349,551,45.0,1,2009,1,0,0,0,0
349,511,31.0,2,2009,0,1,0,0,0
348,501,15.0,2,2009,0,1,0,0,0
348,530,31.0,2,2008,0,1,0,0,0
347,529,31.0,2,2009,0,1,0,0,0
347,155,53.0,4,2021,0,0,0,0,1
346,400,67.0,1,2009,0,0,0,1,0
346,265,53.0,4,2021,0,0,0,0,1
345,345,10.0,2,2008,0,1,0,0,0
345,230,53.0,4,2021,0,0,0,0,1
344,431,31.0,1,2009,0,1,0,0,0
344,552,53.0,1,2009,0,1,0,0,0
343,220,53.0,4,2021,0,0,1,0,0
341,456,53.0,2,2019,0,0,0,0,1
340,565,62.0,1,2008,0,0,0,0,1
340,568,62.0,1,2008,0,0,0,0,1
338,349,25.0,1,2010,0,0,0,0,1
338,587,53.0,1,2009,0,0,0,0,1
337,838,25.0,1,2011,0,1,0,0,0
337,206,53.0,4,2021,0,0,1,0,0
336,662,35.0,1,2009,0,1,0,0,0
335,282,8.5,2,2011,0,1,0,0,0
335,394,4.3,2,2013,0,1,0,0,0
335,735,53.0,1,2009,0,1,0,0,0
335,463,53.0,4,2021,0,0,0,0,1
334,510,35.0,1,2009,0,1,0,0,0
334,735,31.0,1,2009,0,1,0,0,0
334,166,53.0,4,2022,0,0,0,0,1
333,337,22.0,1,2009,1,0,0,0,0
333,432,81.5,1,2009,0,1,0,0,0
332,242,53.0,4,2021,0,0,1,0,0
332,214,53.0,4,2021,0,0,1,0,0
330,519,31.0,2,2009,0,1,0,0,0
330,490,31.0,2,2008,0,1,0,0,0
328,207,53.0,4,2021,0,0,1,0,0
326,561,82.0,1,2008,1,0,0,0,0
326,400,81.5,1,2009,0,1,0,0,0
326,218,53.0,4,2021,0,0,1,0,0
324,224,53.0,4,2021,0,0,1,0,0
323,292,3.5,2,2012,0,1,0,0,0
323,237,53.0,4,2021,0,0,0,0,1
321,455,25.0,1,2009,0,1,0,0,0
320,493,31.0,2,2008,1,0,0,0,0
319,204,53.0,4,2021,0,0,1,0,0
316,376,67.0,1,2008,0,0,0,1,0
316,427,10.0,2,2009,0,1,0,0,0
315,379,25.0,1,2009,0,1,0,0,0
315,394,62.0,1,2008,1,0,0,0,0
315,509,45.0,1,2009,1,0,0,0,0
315,447,115.0,1,2008,1,0,0,0,0
315,281,53.0,2,2013,0,0,0,0,1
313,388,35.0,1,2011,1,0,0,0,0
313,549,81.9,1,2008,1,0,0,0,0
313,338,62.0,1,2009,0,1,0,0,0
313,596,65.0,1,2008,1,0,0,0,0
312,213,53.0,4,2021,0,0,1,0,0
310,223,53.0,4,2021,0,0,1,0,0
309,359,9.0,2,2011,0,0,0,0,1
308,190,53.0,4,2021,0,0,1,0,0
308,290,53.0,2,2011,0,0,0,0,1
307,553,30.0,1,2009,0,1,0,0,0
304,395,7.0,2,2016,0,1,0,0,0
303,506,89.0,1,2008,1,0,0,0,0
302,613,12.0,1,2010,0,1,0,0,0
302,724,25.0,1,2009,0,1,0,0,0
301,508,45.0,1,2009,1,0,0,0,0
301,613,31.0,1,2009,0,1,0,0,0
300,354,9.0,2,2012,0,0,0,0,1
300,190,53.0,4,2021,0,0,1,0,0
298,383,62.0,1,2009,1,0,0,0,0
298,206,53.0,2,2012,0,1,0,0,0
298,592,12.0,1,2011,0,1,0,0,0
295,375,89.0,1,2009,0,0,0,0,1
295,512,110.7,1,2009,1,0,0,0,0
294,391,53.0,1,2009,0,1,0,0,0
294,181,53.0,4,2021,0,0,1,0,0
294,185,53.0,4,2021,0,0,1,0,0
294,192,53.0,4,2021,0,0,1,0,0
293,630,35.0,1,2009,1,0,0,0,0
293,667,89.0,1,2008,1,0,0,0,0
292,461,45.0,1,2009,0,0,0,0,1
292,346,62.0,1,2008,1,0,0,0,0
292,321,9.0,2,2011,0,1,0,0,0
292,353,21.0,1,2009,0,1,0,0,0
292,155,53.0,4,2021,0,0,1,0,0
291,439,89.0,1,2009,0,0,0,0,1
291,180,53.0,4,2021,0,0,1,0,0
290,354,9.0,2,2011,0,0,0,0,1
290,654,53.0,1,2009,0,1,0,0,0
289,313,6.4,2,2011,0,1,0,0,0
288,356,62.0,1,2009,1,0,0,0,0
288,631,25.0,1,2009,0,1,0,0,0
286,367,24.0,1,2009,0,1,0,0,0
286,182,53.0,4,2021,0,0,1,0,0
285,321,35.0,1,2008,0,1,0,0,0
283,496,30.0,1,2009,0,1,0,0,0
283,674,86.0,1,2009,1,0,0,0,0
282,442,15.0,1,2009,0,0,0,0,1
282,431,53.0,1,2009,0,0,0,0,1
281,430,62.0,1,2008,0,0,0,0,1
280,389,21.0,1,2008,0,1,0,0,0
279,328,24.0,1,2009,0,1,0,0,0
279,182,25.0,1,2011,0,1,0,0,0
277,314,35.0,1,2009,0,1,0,0,0
277,329,35.0,1,2009,0,1,0,0,0
277,359,53.0,1,2009,0,1,0,0,0
277,207,53.0,4,2021,0,0,1,0,0
277,183,53.0,4,2021,0,0,0,0,1
276,410,53.0,1,2009,0,0,0,0,1
275,346,10.0,2,2012,1,0,0,0,0
274,304,15.0,1,2009,1,0,0,0,0
272,420,15.0,1,2009,0,0,0,0,1
271,354,27.0,1,2009,0,1,0,0,0
270,259,8.0,1,2011,0,1,0,0,0
270,363,21.0,1,2009,0,1,0,0,0
270,208,53.0,4,2021,0,0,0,0,1
269,350,53.0,1,2008,0,1,0,0,0
268,333,62.0,1,2008,1,0,0,0,0
268,529,10.0,1,2009,0,1,0,0,0
268,468,27.0,1,2009,0,1,0,0,0
267,507,10.0,1,2009,0,1,0,0,0
267,299,15.0,1,2009,0,0,0,0,1
267,172,53.0,4,2021,0,0,1,0,0
267,599,53.0,1,2009,0,0,0,0,1
265,243,8.5,2,2010,0,1,0,0,0
265,176,53.0,4,2021,0,0,1,0,0
263,528,53.0,1,2009,0,0,0,0,1
263,283,53.0,1,2017,0,0,0,0,1
262,318,4.5,2,2013,0,1,0,0,0
262,396,62.0,1,2009,1,0,0,0,0
261,650,25.0,1,2009,0,1,0,0,0
260,408,89.0,1,2009,0,0,0,0,1
260,315,9.0,2,2011,0,1,0,0,0
260,384,103.0,1,2008,0,0,0,1,0
256,316,53.0,1,2009,0,1,0,0,0
256,398,53.0,1,2008,0,0,0,0,1
255,342,9.0,2,2009,0,1,0,0,0
254,314,25.0,1,2009,0,1,0,0,0
254,242,25.0,1,2012,0,1,0,0,0
253,525,27.0,1,2009,0,1,0,0,0
253,325,53.0,1,2008,1,0,0,0,0
252,546,5.5,1,2009,0,1,0,0,0
252,370,53.0,1,2009,0,1,0,0,0
252,279,53.0,2,2021,0,0,1,0,0
251,477,45.0,1,2009,1,0,0,0,0
251,619,86.0,1,2009,1,0,0,0,0
249,551,81.8,1,2009,1,0,0,0,0
248,231,6.0,2,2015,0,1,0,0,0
247,559,25.0,1,2010,0,1,0,0,0
247,327,53.0,2,2021,0,0,1,0,0
246,294,25.0,1,2009,0,1,0,0,0
245,525,53.0,1,2008,0,1,0,0,0
244,171,53.0,4,2021,0,0,0,0,1
243,408,62.0,1,2008,1,0,0,0,0
243,292,15.0,1,2013,0,0,0,0,1
243,390,53.0,1,2009,0,0,0,0,1
242,380,53.0,1,2008,0,0,0,0,1
241,421,10.0,1,2013,0,1,0,0,0
241,365,53.0,1,2009,0,1,0,0,0
241,375,53.0,1,2009,0,1,0,0,0
240,323,24.5,1,2009,0,1,0,0,0
239,318,24.5,1,2008,0,1,0,0,0
239,432,10.0,1,2009,0,1,0,0,0
238,460,27.0,1,2009,0,1,0,0,0
238,385,53.0,1,2009,0,1,0,0,0
238,365,53.0,1,2009,0,1,0,0,0
237,361,24.5,1,2009,0,1,0,0,0
237,363,53.0,1,2009,0,1,0,0,0
237,299,53.0,1,2009,0,1,0,0,0
236,506,69.7,1,2008,1,0,0,0,0
235,471,35.0,1,2009,1,0,0,0,0
234,141,53.0,4,2021,0,0,1,0,0
234,375,53.0,1,2009,0,0,0,0,1
234,514,53.0,1,2009,0,0,0,0,1
233,258,5.5,1,2009,0,1,0,0,0
233,358,53.0,1,2010,0,1,0,0,0
232,264,62.0,1,2009,1,0,0,0,0
232,468,82.0,1,2009,1,0,0,0,0
232,565,86.0,1,2008,1,0,0,0,0
231,353,53.0,1,2008,0,0,0,0,1
230,598,27.0,1,2009,0,1,0,0,0
230,396,53.0,1,2009,0,0,0,0,1
229,307,24.5,1,2008,0,1,0,0,0
227,508,27.0,1,2009,0,1,0,0,0
226,355,53.0,1,2009,0,1,0,0,0
225,264,22.0,1,2008,0,1,0,0,0
225,355,53.0,1,2009,0,1,0,0,0
224,308,6.5,1,2010,0,1,0,0,0
222,320,10.0,1,2011,1,0,0,0,0
221,305,21.0,1,2008,0,1,0,0,0
220,362,9.0,2,2009,0,1,0,0,0
220,423,81.8,1,2009,1,0,0,0,0
217,297,53.0,1,2009,0,1,0,0,0
216,280,21.0,1,2009,0,1,0,0,0
215,494,69.0,1,2008,1,0,0,0,0
215,522,30.0,1,2008,0,1,0,0,0
214,335,53.0,1,2009,0,0,0,0,1
213,460,10.0,1,2009,0,1,0,0,0
210,167,4.0,1,2009,1,0,0,0,0
210,518,27.0,1,2009,0,1,0,0,0
210,327,53.0,1,2009,0,0,0,0,1
209,255,19.0,1,2009,1,0,0,0,0
208,282,22.0,1,2009,0,1,0,0,0
208,370,53.0,1,2008,0,0,0,0,1
207,314,53.0,1,2009,1,0,0,0,0
207,405,53.0,1,2009,1,0,0,0,0
205,494,27.0,1,2009,0,1,0,0,0
205,397,69.7,1,2009,1,0,0,0,0
205,321,53.0,1,2008,1,0,0,0,0
205,284,53.0,1,2009,0,1,0,0,0
203,312,53.0,1,2009,0,0,0,0,1
202,192,53.0,4,2021,0,0,0,0,1
199,184,7.0,1,2011,0,1,0,0,0
199,262,53.0,1,2008,0,0,0,0,1
199,343,53.0,4,2021,0,0,0,0,1
197,271,22.0,1,2009,0,1,0,0,0
197,223,13.0,1,2009,0,0,0,0,1
197,274,53.0,1,2009,0,1,0,0,0
196,250,22.0,1,2009,0,1,0,0,0
196,301,53.0,1,2009,0,1,0,0,0
195,301,66.0,1,2009,1,0,0,0,0
195,311,70.0,1,2009,1,0,0,0,0
194,278,32.2,1,2009,1,0,0,0,0
194,413,31.0,1,2009,0,1,0,0,0
193,313,24.5,1,2009,0,1,0,0,0
193,272,31.2,1,2009,1,0,0,0,0
193,291,45.0,1,2009,0,1,0,0,0
192,314,53.0,1,2012,0,1,0,0,0
191,275,53.0,1,2009,0,0,0,0,1
190,425,68.4,1,2008,1,0,0,0,0
190,433,53.0,1,2009,0,1,0,0,0
188,310,53.0,1,2012,0,1,0,0,0
188,251,24.5,1,2009,0,1,0,0,0
184,286,5.0,1,2011,0,1,0,0,0
184,452,9.0,1,2010,0,1,0,0,0
184,279,53.0,1,2009,1,0,0,0,0
184,218,53.0,1,2009,0,0,0,0,1
183,161,2.0,1,2009,0,1,0,0,0
183,248,53.0,1,2010,0,1,0,0,0
183,272,53.0,1,2009,0,0,0,0,1
182,385,18.0,1,2011,0,1,0,0,0
182,425,66.1,1,2009,1,0,0,0,0
182,382,53.0,1,2009,0,0,0,0,1
180,387,53.0,1,2009,0,0,0,1,0
179,156,10.0,1,2011,0,1,0,0,0
179,257,6.5,1,2010,0,1,0,0,0
179,281,6.5,1,2010,0,1,0,0,0
178,375,9.0,1,2011,0,1,0,0,0
177,270,5.5,1,2010,0,1,0,0,0
177,254,10.0,1,2010,1,0,0,0,0
177,381,18.0,1,2011,0,1,0,0,0
176,272,64.0,1,2009,1,0,0,0,0
175,164,2.5,1,2009,0,1,0,0,0
175,226,2.5,1,2009,0,1,0,0,0
174,440,27.0,1,2009,0,1,0,0,0
174,265,53.0,1,2009,0,0,0,0,1
173,262,35.0,1,2014,0,1,0,0,0
169,485,27.0,1,2008,0,1,0,0,0
169,466,27.0,1,2009,0,1,0,0,0
169,274,53.0,1,2009,0,1,0,0,0
167,251,53.0,1,2009,0,0,0,0,1
166,361,53.0,1,2009,0,0,0,0,1
165,191,17.0,1,2014,0,1,0,0,0
164,203,8.0,1,2011,0,1,1,0,0
164,375,5.5,1,2009,0,1,0,0,0
164,218,53.0,1,2009,0,1,0,0,0
164,351,53.0,1,2009,0,0,0,1,0
164,431,53.0,1,2009,0,0,0,0,1
162,442,61.5,1,2009,1,0,0,0,0
160,385,61.0,1,2009,1,0,0,0,0
160,210,53.0,1,2009,0,1,0,0,0
159,238,5.0,1,2014,1,0,0,0,0
159,212,53.0,1,2009,0,0,0,0,1
159,386,53.0,1,2009,0,0,0,0,1
158,95,3.0,1,2011,0,1,0,0,0
157,379,57.1,1,2009,1,0,0,0,0
157,431,66.1,1,2009,1,0,0,0,0
156,222,7.0,1,2009,0,1,0,0,0
156,216,53.0,1,2009,0,1,0,0,0
155,166,12.0,1,2009,0,1,0,0,0
154,173,8.0,1,2013,0,0,0,0,1
154,237,53.0,1,2018,1,0,0,0,0
154,376,53.0,1,2009,0,1,0,0,0
154,417,53.0,1,2009,0,0,0,0,1
153,220,53.0,1,2011,0,0,0,0,1
152,259,53.0,1,2009,0,0,0,1,0
151,409,58.0,1,2009,1,0,0,0,0
150,147,20.0,1,2011,1,0,0,0,0
150,269,53.0,1,2009,1,0,0,0,0
149,197,53.0,1,2009,0,1,0,0,0
148,364,53.0,1,2009,0,0,0,0,1
147,355,53.0,1,2009,0,1,0,0,0
146,185,22.0,1,2009,0,1,0,0,0
145,121,53.0,1,2011,0,0,0,0,1
143,388,53.0,1,2009,0,1,0,0,0
143,397,53.0,1,2008,0,0,0,0,1
143,353,53.0,1,2009,0,0,0,0,1
142,200,53.0,2,2021,0,0,0,0,1
141,200,7.0,1,2009,0,1,0,0,0
139,391,27.0,1,2009,0,1,0,0,0
139,317,53.0,1,2009,0,1,0,0,0
139,174,53.0,1,2009,0,0,0,0,1
139,349,53.0,1,2009,0,0,0,0,1
138,345,53.0,1,2009,0,1,0,0,0
136,282,53.0,1,2009,0,1,0,0,0
135,112,53.0,1,2011,0,0,0,0,1
133,349,54.3,1,2009,1,0,0,0,0
133,290,53.0,1,2009,0,1,0,0,0
132,310,53.0,1,2009,0,1,0,0,0
131,360,59.8,1,2008,1,0,0,0,0
130,177,20.1,1,2009,0,1,0,0,0
130,328,9.0,1,2011,0,1,0,0,0
130,365,5.5,1,2009,0,1,0,0,0
127,340,6.0,1,2009,0,1,0,0,0
125,288,5.5,1,2009,0,1,0,0,0
125,338,52.8,1,2009,1,0,0,0,0
123,301,27.0,1,2009,0,1,0,0,0
123,155,53.0,1,2009,0,1,0,0,0
122,151,2.0,1,2009,0,1,0,0,0
121,280,66.1,1,2009,0,1,0,0,0
121,297,53.0,1,2009,0,1,0,0,0
120,327,5.5,1,2018,0,1,0,0,0
119,155,53.0,1,2009,0,1,0,0,0
119,297,53.0,1,2009,0,1,0,0,0
118,254,53.0,1,2009,0,1,0,0,0
116,124,15.0,1,2011,0,1,0,0,0
116,254,53.0,1,2009,0,1,0,0,0
115,318,68.1,1,2008,1,0,0,0,0
114,317,68.1,1,2009,1,0,0,0,0
114,195,53.0,1,2009,0,1,0,0,0
113,183,53.0,1,2009,0,0,0,0,1
112,93,53.0,1,2011,0,0,0,0,1
106,101,35.0,1,2015,0,1,0,0,0
104,292,69.2,1,2009,1,0,0,0,0
101,190,53.0,1,2009,0,0,0,0,1
101,75,53.0,1,2011,0,0,0,0,1
100,266,64.0,1,2009,1,0,0,0,0
99,132,53.0,1,2009,0,1,0,0,0
96,307,66.1,1,2009,1,0,0,0,0
95,82,53.0,1,2011,0,0,0,0,1
93,97,7.0,1,2017,0,1,0,0,0
93,140,53.0,2,2021,0,0,0,0,1
86,228,57.8,1,2009,1,0,0,0,0
86,254,64.0,1,2009,1,0,0,0,0
84,225,38.0,1,2009,1,0,0,0,0
83,180,54.7,1,2009,1,0,0,0,0
81,223,57.8,1,2009,1,0,0,0,0
80,83,5.0,1,2017,0,1,0,0,0
77,203,51.6,1,2009,1,0,0,0,0
